Si,Al,NaOH,NaCl,OSDA,cryst_temp,cryst_time,Si_cost,Al_cost,NaOH_cost,NaCl_cost,OSDA_cost,total_cost,PCA 1,PCA 2,t-SNE 1,t-SNE 2,likelihood
1.0,0.033146289924167585,0.25096596648867464,0.18269450252664093,0.1502300603044457,160.0,5.0,0.036,0.0017236070760567144,0.0021834039084514694,0.0012605920674338225,28.54371145784468,28.584879060896622,-0.16830971059942193,-0.26968580201144027,36.2778434753418,-19.35715675354004,1.2484724952139987e-06
1.0,0.03333333333333333,0.19451713633333337,0.06381619699999999,0.14975690800000002,160.0,5.0,0.036,0.0017333333333333333,0.0016922990861000001,0.0004403317592999999,28.453812520000003,28.493678484178737,0.08698172944172157,-0.6250811971148749,19.544971466064453,-6.738577365875244,1.2287467945229659e-06
1.0,0.03333333333333333,0.19451713633333337,0.06381619699999999,0.14975690800000002,160.0,5.0,0.036,0.0017333333333333333,0.0016922990861000001,0.0004403317592999999,28.453812520000003,28.493678484178737,0.08698172944172157,-0.6250811971148749,19.544971466064453,-6.738577365875244,1.2287467945229659e-06
1.0,0.03000000120000005,0.2391057246785698,0.14938259967403802,0.1489607322735465,170.0,4.0,0.036,0.0015600000624000025,0.002080219804703557,0.0010307399377508623,28.302539131973834,28.343210091778687,0.14531788433149212,-0.8949424963584652,25.16081428527832,-9.229455947875977,2.8182936124768376e-09
1.0,0.03000000120000005,0.2391057246785698,0.14938259967403802,0.1489607322735465,170.0,4.0,0.036,0.0015600000624000025,0.002080219804703557,0.0010307399377508623,28.302539131973834,28.343210091778687,0.14531788433149212,-0.8949424963584652,25.16081428527832,-9.229455947875977,2.8182936124768376e-09
1.0,0.04229420338487277,0.42748769109989543,0.0,0.14884714803045032,160.0,4.0,0.036,0.002199298576013384,0.00371914291256909,0.0,28.28095812578556,28.322876567274143,1.5236830455888934,-0.09535782343991503,-1.3417692184448242,-20.381206512451172,1.5497735860856813e-06
1.0,0.04229420338487277,0.42748769109989543,0.0,0.14884714803045032,160.0,4.0,0.036,0.002199298576013384,0.00371914291256909,0.0,28.28095812578556,28.322876567274143,1.5236830455888934,-0.09535782343991503,-1.3417692184448242,-20.381206512451172,1.5497735860856813e-06
1.0,0.06669999887944002,0.3644562525191416,0.16351158407223243,0.14857253592392572,160.0,5.0,0.036,0.003468399941730881,0.0031707693969165317,0.0011282299300984038,28.228781825545887,28.272549224814632,0.5070732809327404,0.7210600838571365,19.932767868041992,-44.161136627197266,1.280986056000833e-06
1.0,0.06669999887944002,0.3644562525191416,0.16351158407223243,0.14857253592392572,160.0,5.0,0.036,0.003468399941730881,0.0031707693969165317,0.0011282299300984038,28.228781825545887,28.272549224814632,0.5070732809327404,0.7210600838571365,19.932767868041992,-44.161136627197266,1.280986056000833e-06
1.0,0.02,0.1974193476,0.1915588764,0.1480542648,135.0,4.0,0.036,0.00104,0.0017175483241199999,0.00132175624716,28.130310312,28.170389616571278,-1.09022437420756,0.4727255474170613,-22.932598114013672,30.763174057006836,1.9204748753242452e-10
1.0,0.02,0.1974193476,0.1915588764,0.1480542648,135.0,4.0,0.036,0.00104,0.0017175483241199999,0.00132175624716,28.130310312,28.170389616571278,-1.09022437420756,0.4727255474170613,-22.932598114013672,30.763174057006836,1.9204748753242452e-10
1.0,0.03333333333333333,0.3126414066666667,0.0,0.147619055,160.0,3.0,0.036,0.0017333333333333333,0.002719980238,0.0,28.04762045,28.088073763571334,0.9404591657965996,-0.5304670838632776,9.101506233215332,-6.131204605102539,3.6173124779770124e-07
1.0,0.03333333333333333,0.3126414066666667,0.0,0.147619055,160.0,3.0,0.036,0.0017333333333333333,0.002719980238,0.0,28.04762045,28.088073763571334,0.9404591657965996,-0.5304670838632776,9.101506233215332,-6.131204605102539,3.6173124779770124e-07
1.0,0.020955337051927744,0.20224449354565563,0.09316708530115961,0.14722660914073898,160.0,4.0,0.036,0.0010896775267002427,0.0017595270938472038,0.0006428528885780013,27.973055736740406,28.01254779424953,-0.04319957574189805,-0.8476499602876503,19.567731857299805,-5.531770706176758,1.457170932692906e-06
1.0,0.020955337051927744,0.20224449354565563,0.09316708530115961,0.14722660914073898,160.0,4.0,0.036,0.0010896775267002427,0.0017595270938472038,0.0006428528885780013,27.973055736740406,28.01254779424953,-0.04319957574189805,-0.8476499602876503,19.567731857299805,-5.531770706176758,1.457170932692906e-06
1.0,0.025,0.25625,0.0,0.14708727449999998,160.0,4.7635756,0.036,0.0013,0.0022293749999999996,0.0,27.946582154999994,27.986111529999995,0.6439987364374261,-0.8457252248226766,12.12541675567627,-4.129610538482666,1.0933998985529143e-06
1.0,0.025,0.25625,0.0,0.14708727449999998,160.0,4.7635756,0.036,0.0013,0.0022293749999999996,0.0,27.946582154999994,27.986111529999995,0.6439987364374261,-0.8457252248226766,12.12541675567627,-4.129610538482666,1.0933998985529143e-06
1.0,0.0422665541080153,0.20442657652579999,0.09765968822399534,0.14699287412296838,160.0,4.921848,0.036,0.0021978608136167957,0.0017785112157744597,0.0006738518487455679,27.928646083363994,27.969296307242132,-0.027361674549557603,-0.3185925093915549,21.29657554626465,-7.554432392120361,1.1506954311726805e-06
1.0,0.0422665541080153,0.20442657652579999,0.09765968822399534,0.14699287412296838,160.0,4.921848,0.036,0.0021978608136167957,0.0017785112157744597,0.0006738518487455679,27.928646083363994,27.969296307242132,-0.027361674549557603,-0.3185925093915549,21.29657554626465,-7.554432392120361,1.1506954311726805e-06
1.0,0.03400000081600002,0.3102000002448,0.18829042818859287,0.14630700887546083,160.0,4.9854198,0.036,0.0017680000424320009,0.0026987400021297597,0.0012992039545012908,27.79833168633756,27.840097630336622,0.06546678735516538,-0.1260058895259191,35.9783821105957,-23.484132766723633,1.2451123678368662e-06
1.0,0.03400000081600002,0.3102000002448,0.18829042818859287,0.14630700887546083,160.0,4.9854198,0.036,0.0017680000424320009,0.0026987400021297597,0.0012992039545012908,27.79833168633756,27.840097630336622,0.06546678735516538,-0.1260058895259191,35.9783821105957,-23.484132766723633,1.2451123678368662e-06
1.0,0.018056413109786514,0.24739581211472644,0.0,0.14608623915216382,160.0,4.0,0.036,0.0009389334817088987,0.00215234356539812,0.0,27.756385438911124,27.79547671595823,0.584457118201906,-1.0298854548528513,12.459208488464355,-3.5742547512054443,1.4989418313406845e-06
1.0,0.018056413109786514,0.24739581211472644,0.0,0.14608623915216382,160.0,4.0,0.036,0.0009389334817088987,0.00215234356539812,0.0,27.756385438911124,27.79547671595823,0.584457118201906,-1.0298854548528513,12.459208488464355,-3.5742547512054443,1.4989418313406845e-06
1.0,0.15400000221760002,0.2250105786123947,0.3658743505230875,0.1442500002772,140.0,3.738952,0.036,0.008008000115315201,0.001957592033927834,0.0025245330186093036,27.407500052668002,27.455990177835854,-1.4690182303099992,3.9215196536618335,-64.66197967529297,1.9358515739440918,3.16942475094595e-08
1.0,0.15400000221760002,0.2250105786123947,0.3658743505230875,0.1442500002772,140.0,3.738952,0.036,0.008008000115315201,0.001957592033927834,0.0025245330186093036,27.407500052668002,27.455990177835854,-1.4690182303099992,3.9215196536618335,-64.66197967529297,1.9358515739440918,3.16942475094595e-08
1.0,0.03000000120000005,0.19936603803227115,0.2685156134128337,0.14428630386810057,160.0,4.0,0.036,0.0015600000624000025,0.001734484530880759,0.0018527577325485524,27.414397734939108,27.45554497726494,-0.8593400446428833,-0.2633600573043865,41.43545913696289,-31.59632110595703,1.2266678602041622e-06
1.0,0.03000000120000005,0.19936603803227115,0.2685156134128337,0.14428630386810057,160.0,4.0,0.036,0.0015600000624000025,0.001734484530880759,0.0018527577325485524,27.414397734939108,27.45554497726494,-0.8593400446428833,-0.2633600573043865,41.43545913696289,-31.59632110595703,1.2266678602041622e-06
1.0,0.02329841863381428,0.26832088958817346,0.2184051908999825,0.14352728361643274,160.0,3.0,0.036,0.0012115177689583426,0.002334391739417109,0.0015069958172098793,27.270183887122222,27.311236792447808,-0.30878246198735737,-0.39844253833432486,38.595279693603516,-22.100080490112305,3.285692224126864e-07
1.0,0.02329841863381428,0.26832088958817346,0.2184051908999825,0.14352728361643274,160.0,3.0,0.036,0.0012115177689583426,0.002334391739417109,0.0015069958172098793,27.270183887122222,27.311236792447808,-0.30878246198735737,-0.39844253833432486,38.595279693603516,-22.100080490112305,3.285692224126864e-07
1.0,0.1,0.45165403800000004,0.06283631199999995,0.14273834300000002,140.0,3.0,0.036,0.0052,0.0039293901306,0.00043357055279999966,27.120285170000002,27.165848130683404,0.9219346489587232,2.4010116656364238,-45.708343505859375,-7.00960111618042,1.7931685781406e-08
1.0,0.1,0.45165403800000004,0.06283631199999995,0.14273834300000002,140.0,3.0,0.036,0.0052,0.0039293901306,0.00043357055279999966,27.120285170000002,27.165848130683404,0.9219346489587232,2.4010116656364238,-45.708343505859375,-7.00960111618042,1.7931685781406e-08
1.0,0.04,0.25426872640000003,0.07461504959999998,0.14252058080000002,160.0,4.8646636,0.036,0.00208,0.00221213791968,0.0005148438422399998,27.078910352000005,27.119717333761926,0.2806548051850948,-0.3295504121973177,18.339111328125,-9.077410697937012,1.1542675285824917e-06
1.0,0.04,0.25426872640000003,0.07461504959999998,0.14252058080000002,160.0,4.8646636,0.036,0.00208,0.00221213791968,0.0005148438422399998,27.078910352000005,27.119717333761926,0.2806548051850948,-0.3295504121973177,18.339111328125,-9.077410697937012,1.1542675285824917e-06
1.0,0.09097118287645786,0.8612236160230637,0.0,0.14198176080634672,140.0,3.0,0.036,0.0047305015095758084,0.007492645459400654,0.0,26.976534553205877,27.024757700174852,3.1939531342467573,2.8302532613943314,-41.4291877746582,-15.748804092407227,7.417675202301606e-09
1.0,0.09097118287645786,0.8612236160230637,0.0,0.14198176080634672,140.0,3.0,0.036,0.0047305015095758084,0.007492645459400654,0.0,26.976534553205877,27.024757700174852,3.1939531342467573,2.8302532613943314,-41.4291877746582,-15.748804092407227,7.417675202301606e-09
1.0,0.05,0.209809866,0.22615429199999998,0.140727867,160.0,4.0,0.036,0.0026,0.0018253458342,0.0015604646147999999,26.73829473,26.780280540449,-0.61916084873678,0.1510312587467101,28.19550132751465,-41.29002380371094,1.3283033512849853e-06
1.0,0.05,0.209809866,0.22615429199999998,0.140727867,160.0,4.0,0.036,0.0026,0.0018253458342,0.0015604646147999999,26.73829473,26.780280540449,-0.61916084873678,0.1510312587467101,28.19550132751465,-41.29002380371094,1.3283033512849853e-06
1.0,0.02,0.1999966326,0.3334784634,0.1397383272,168.34212,3.0,0.036,0.00104,0.00173997070362,0.00230100139746,26.550282168000003,26.591363140101084,-1.0028470091413315,-0.7490097155827482,43.342037200927734,-33.19992446899414,1.9104959117858765e-11
1.0,0.02,0.1999966326,0.3334784634,0.1397383272,168.34212,3.0,0.036,0.00104,0.00173997070362,0.00230100139746,26.550282168000003,26.591363140101084,-1.0028470091413315,-0.7490097155827482,43.342037200927734,-33.19992446899414,1.9104959117858765e-11
1.0,0.14403535203680393,0.17863499963141352,0.2592161592839426,0.13936846872946415,140.0,4.0,0.036,0.007489838305913804,0.0015541244967932975,0.0017885914990592039,26.48000905859819,26.526841612899954,-1.270666593151006,3.3614632270263765,-62.761924743652344,1.5403234958648682,4.1090138758338364e-08
1.0,0.14403535203680393,0.17863499963141352,0.2592161592839426,0.13936846872946415,140.0,4.0,0.036,0.007489838305913804,0.0015541244967932975,0.0017885914990592039,26.48000905859819,26.526841612899954,-1.270666593151006,3.3614632270263765,-62.761924743652344,1.5403234958648682,4.1090138758338364e-08
1.0,0.06666666666666667,0.6096789653333333,0.0,0.13934551466666667,140.0,4.0,0.036,0.0034666666666666665,0.0053042069983999995,0.0,26.475647786666666,26.520418660331732,1.903095521017515,1.75502129259574,-41.01404571533203,-11.777359008789062,3.741168463821812e-08
1.0,0.06666666666666667,0.6096789653333333,0.0,0.13934551466666667,140.0,4.0,0.036,0.0034666666666666665,0.0053042069983999995,0.0,26.475647786666666,26.520418660331732,1.903095521017515,1.75502129259574,-41.01404571533203,-11.777359008789062,3.741168463821812e-08
1.0,0.11091599754742547,0.27772899938685636,0.15277143495376577,0.1392363677144472,140.0,5.0,0.036,0.005767631872466124,0.0024162422946656503,0.0010541229011809838,26.454909865744966,26.50014786281328,-0.3545021812660214,2.5174669021069884,-52.88556671142578,4.693997383117676,2.62607840262477e-08
1.0,0.11091599754742547,0.27772899938685636,0.15277143495376577,0.1392363677144472,140.0,5.0,0.036,0.005767631872466124,0.0024162422946656503,0.0010541229011809838,26.454909865744966,26.50014786281328,-0.3545021812660214,2.5174669021069884,-52.88556671142578,4.693997383117676,2.62607840262477e-08
1.0,0.06157193772737363,0.6562008843814713,0.0,0.13888563708010168,160.0,4.0,0.036,0.0032017407618234284,0.0057089476941188,0.0,26.38827104521932,26.433181733675262,2.58873203449464,0.8046821590289297,-31.97332763671875,-29.580114364624023,1.0700002929637765e-06
1.0,0.06157193772737363,0.6562008843814713,0.0,0.13888563708010168,160.0,4.0,0.036,0.0032017407618234284,0.0057089476941188,0.0,26.38827104521932,26.433181733675262,2.58873203449464,0.8046821590289297,-31.97332763671875,-29.580114364624023,1.0700002929637765e-06
1.0,0.06669999887944002,0.19394546306926183,0.0,0.13871408386728196,160.0,4.0,0.036,0.003468399941730881,0.0016873255287025777,0.0,26.355675934783573,26.396831660254005,0.3284944933292366,0.04637638166890619,11.006443977355957,-32.99205780029297,1.40851689463917e-06
1.0,0.06669999887944002,0.19394546306926183,0.0,0.13871408386728196,160.0,4.0,0.036,0.003468399941730881,0.0016873255287025777,0.0,26.355675934783573,26.396831660254005,0.3284944933292366,0.04637638166890619,11.006443977355957,-32.99205780029297,1.40851689463917e-06
1.0,0.06669999887944002,0.19394546306926183,0.0,0.13871408386728196,160.0,4.0,0.036,0.003468399941730881,0.0016873255287025777,0.0,26.355675934783573,26.396831660254005,0.3284944933292366,0.04637638166890619,11.006443977355957,-32.99205780029297,1.40851689463917e-06
1.0,0.1,0.329996997,0.10155093300000001,0.1375,140.0,2.9888499,0.036,0.0052,0.0028709738739,0.0007007014377,26.125000000000004,26.169771675311605,0.10766733647922949,2.2479221547311132,-50.98569107055664,1.903875708580017,1.8176841666620078e-08
1.0,0.1,0.329996997,0.10155093300000001,0.1375,140.0,2.9888499,0.036,0.0052,0.0028709738739,0.0007007014377,26.125000000000004,26.169771675311605,0.10766733647922949,2.2479221547311132,-50.98569107055664,1.903875708580017,1.8176841666620078e-08
1.0,0.1,0.329996997,0.10155093300000001,0.1375,140.0,2.9888499,0.036,0.0052,0.0028709738739,0.0007007014377,26.125000000000004,26.169771675311605,0.10766733647922949,2.2479221547311132,-50.98569107055664,1.903875708580017,1.8176841666620078e-08
1.0,0.1,0.329996997,0.10155093300000001,0.1375,140.0,2.9888499,0.036,0.0052,0.0028709738739,0.0007007014377,26.125000000000004,26.169771675311605,0.10766733647922949,2.2479221547311132,-50.98569107055664,1.903875708580017,1.8176841666620078e-08
1.0,0.1,0.329996997,0.10155093300000001,0.1375,140.0,2.9888499,0.036,0.0052,0.0028709738739,0.0007007014377,26.125000000000004,26.169771675311605,0.10766733647922949,2.2479221547311132,-50.98569107055664,1.903875708580017,1.8176841666620078e-08
1.0,0.1,0.38049422400000005,0.019728456000000005,0.1375,140.0,4.0,0.036,0.0052,0.0033102997488000004,0.00013612634640000002,26.125000000000004,26.169646426095202,0.721538535993762,2.168287981181317,-45.98503875732422,-4.788990020751953,4.811553052480534e-08
1.0,0.1,0.38049422400000005,0.019728456000000005,0.1375,140.0,4.0,0.036,0.0052,0.0033102997488000004,0.00013612634640000002,26.125000000000004,26.169646426095202,0.721538535993762,2.168287981181317,-45.98503875732422,-4.788990020751953,4.811553052480534e-08
1.0,0.1,0.38049422400000005,0.019728456000000005,0.1375,140.0,4.0,0.036,0.0052,0.0033102997488000004,0.00013612634640000002,26.125000000000004,26.169646426095202,0.721538535993762,2.168287981181317,-45.98503875732422,-4.788990020751953,4.811553052480534e-08
1.0,0.1,0.38049422400000005,0.019728456000000005,0.1375,140.0,4.0,0.036,0.0052,0.0033102997488000004,0.00013612634640000002,26.125000000000004,26.169646426095202,0.721538535993762,2.168287981181317,-45.98503875732422,-4.788990020751953,4.811553052480534e-08
1.0,0.09794202263205082,0.32517823544350993,0.11399857360931043,0.13724275282900636,140.0,3.0208833,0.036,0.005092985176866642,0.002829050648358536,0.000786590157904242,26.07612303751121,26.12083166349434,0.022900970158774205,2.2148503918654487,-51.56608963012695,2.7263028621673584,1.8899243293412664e-08
1.0,0.09794202263205082,0.32517823544350993,0.11399857360931043,0.13724275282900636,140.0,3.0208833,0.036,0.005092985176866642,0.002829050648358536,0.000786590157904242,26.07612303751121,26.12083166349434,0.022900970158774205,2.2148503918654487,-51.56608963012695,2.7263028621673584,1.8899243293412664e-08
1.0,0.09794202263205082,0.32517823544350993,0.11399857360931043,0.13724275282900636,140.0,3.0208833,0.036,0.005092985176866642,0.002829050648358536,0.000786590157904242,26.07612303751121,26.12083166349434,0.022900970158774205,2.2148503918654487,-51.56608963012695,2.7263028621673584,1.8899243293412664e-08
1.0,0.09794202263205082,0.32517823544350993,0.11399857360931043,0.13724275282900636,140.0,3.0208833,0.036,0.005092985176866642,0.002829050648358536,0.000786590157904242,26.07612303751121,26.12083166349434,0.022900970158774205,2.2148503918654487,-51.56608963012695,2.7263028621673584,1.8899243293412664e-08
1.0,0.03333333333333333,0.23909335900000003,0.09556586999999997,0.13706464000000002,160.0,4.551226,0.036,0.0017333333333333333,0.0020801122233000003,0.0006594045029999998,26.042281600000003,26.082754450059635,0.058064652424035385,-0.47824917743204076,22.54116439819336,-7.2435994148254395,1.214346509250563e-06
1.0,0.03333333333333333,0.23909335900000003,0.09556586999999997,0.13706464000000002,160.0,4.551226,0.036,0.0017333333333333333,0.0020801122233000003,0.0006594045029999998,26.042281600000003,26.082754450059635,0.058064652424035385,-0.47824917743204076,22.54116439819336,-7.2435994148254395,1.214346509250563e-06
1.0,0.03333333333333333,0.23909335900000003,0.09556586999999997,0.13706464000000002,160.0,4.551226,0.036,0.0017333333333333333,0.0020801122233000003,0.0006594045029999998,26.042281600000003,26.082754450059635,0.058064652424035385,-0.47824917743204076,22.54116439819336,-7.2435994148254395,1.214346509250563e-06
1.0,0.03333333333333333,0.23909335900000003,0.09556586999999997,0.13706464000000002,160.0,4.551226,0.036,0.0017333333333333333,0.0020801122233000003,0.0006594045029999998,26.042281600000003,26.082754450059635,0.058064652424035385,-0.47824917743204076,22.54116439819336,-7.2435994148254395,1.214346509250563e-06
1.0,0.0802811058979237,0.5940660900100407,0.0,0.13503513823724045,140.0,5.479504,0.036,0.004174617506692032,0.0051683749830873545,0.0,25.656676265075685,25.702019257565464,1.8061555951729287,2.0498301382681556,-42.129329681396484,-11.280549049377441,9.23545292291977e-08
1.0,0.0802811058979237,0.5940660900100407,0.0,0.13503513823724045,140.0,5.479504,0.036,0.004174617506692032,0.0051683749830873545,0.0,25.656676265075685,25.702019257565464,1.8061555951729287,2.0498301382681556,-42.129329681396484,-11.280549049377441,9.23545292291977e-08
1.0,0.0802811058979237,0.5940660900100407,0.0,0.13503513823724045,140.0,5.479504,0.036,0.004174617506692032,0.0051683749830873545,0.0,25.656676265075685,25.702019257565464,1.8061555951729287,2.0498301382681556,-42.129329681396484,-11.280549049377441,9.23545292291977e-08
1.0,0.0802811058979237,0.5940660900100407,0.0,0.13503513823724045,140.0,5.479504,0.036,0.004174617506692032,0.0051683749830873545,0.0,25.656676265075685,25.702019257565464,1.8061555951729287,2.0498301382681556,-42.129329681396484,-11.280549049377441,9.23545292291977e-08
1.0,0.04,0.2429159096,0.10750614159999997,0.1349375144,160.0,4.0,0.036,0.00208,0.00211336841352,0.0007417923770399997,25.638127736,25.679062896790562,0.015834683300919392,-0.28327327783136547,23.189878463745117,-6.99590539932251,1.5183538936490588e-06
1.0,0.04,0.2429159096,0.10750614159999997,0.1349375144,160.0,4.0,0.036,0.00208,0.00211336841352,0.0007417923770399997,25.638127736,25.679062896790562,0.015834683300919392,-0.28327327783136547,23.189878463745117,-6.99590539932251,1.5183538936490588e-06
1.0,0.04,0.2429159096,0.10750614159999997,0.1349375144,160.0,4.0,0.036,0.00208,0.00211336841352,0.0007417923770399997,25.638127736,25.679062896790562,0.015834683300919392,-0.28327327783136547,23.189878463745117,-6.99590539932251,1.5183538936490588e-06
1.0,0.04,0.2429159096,0.10750614159999997,0.1349375144,160.0,4.0,0.036,0.00208,0.00211336841352,0.0007417923770399997,25.638127736,25.679062896790562,0.015834683300919392,-0.28327327783136547,23.189878463745117,-6.99590539932251,1.5183538936490588e-06
1.0,0.1,0.22000000000000003,0.31042549999999997,0.13424097940000002,140.0,3.0,0.036,0.0052,0.0019140000000000001,0.00214193595,25.505786086000004,25.551042021950003,-1.3997993519118666,2.4786326370561733,-58.15634536743164,13.813108444213867,1.464017577291729e-08
1.0,0.1,0.22000000000000003,0.31042549999999997,0.13424097940000002,140.0,3.0,0.036,0.0052,0.0019140000000000001,0.00214193595,25.505786086000004,25.551042021950003,-1.3997993519118666,2.4786326370561733,-58.15634536743164,13.813108444213867,1.464017577291729e-08
1.0,0.1,0.22000000000000003,0.31042549999999997,0.13424097940000002,140.0,3.0,0.036,0.0052,0.0019140000000000001,0.00214193595,25.505786086000004,25.551042021950003,-1.3997993519118666,2.4786326370561733,-58.15634536743164,13.813108444213867,1.464017577291729e-08
1.0,0.1,0.22000000000000003,0.31042549999999997,0.13424097940000002,140.0,3.0,0.036,0.0052,0.0019140000000000001,0.00214193595,25.505786086000004,25.551042021950003,-1.3997993519118666,2.4786326370561733,-58.15634536743164,13.813108444213867,1.464017577291729e-08
1.0,0.1,0.22000000000000003,0.31042549999999997,0.13424097940000002,140.0,3.0,0.036,0.0052,0.0019140000000000001,0.00214193595,25.505786086000004,25.551042021950003,-1.3997993519118666,2.4786326370561733,-58.15634536743164,13.813108444213867,1.464017577291729e-08
1.0,0.0669162688104141,0.21849058194087828,0.26662447740077205,0.13336453360130177,160.0,3.0,0.036,0.003479645978141533,0.001900868062885641,0.0018397088940653272,25.339261384247337,25.38248160718243,-0.7944000458782227,0.6632589625162506,32.18522262573242,-40.56281661987305,2.8998754151509386e-07
1.0,0.0669162688104141,0.21849058194087828,0.26662447740077205,0.13336453360130177,160.0,3.0,0.036,0.003479645978141533,0.001900868062885641,0.0018397088940653272,25.339261384247337,25.38248160718243,-0.7944000458782227,0.6632589625162506,32.18522262573242,-40.56281661987305,2.8998754151509386e-07
1.0,0.0669162688104141,0.21849058194087828,0.26662447740077205,0.13336453360130177,160.0,3.0,0.036,0.003479645978141533,0.001900868062885641,0.0018397088940653272,25.339261384247337,25.38248160718243,-0.7944000458782227,0.6632589625162506,32.18522262573242,-40.56281661987305,2.8998754151509386e-07
1.0,0.0669162688104141,0.21849058194087828,0.26662447740077205,0.13336453360130177,160.0,3.0,0.036,0.003479645978141533,0.001900868062885641,0.0018397088940653272,25.339261384247337,25.38248160718243,-0.7944000458782227,0.6632589625162506,32.18522262573242,-40.56281661987305,2.8998754151509386e-07
1.0,0.0669162688104141,0.21849058194087828,0.26662447740077205,0.13336453360130177,160.0,3.0,0.036,0.003479645978141533,0.001900868062885641,0.0018397088940653272,25.339261384247337,25.38248160718243,-0.7944000458782227,0.6632589625162506,32.18522262573242,-40.56281661987305,2.8998754151509386e-07
1.0,0.06692802954578021,0.26673200738644504,0.10747023073258688,0.13336600369322252,160.0,3.0,0.036,0.003480257536380571,0.0023205684642620718,0.0007415445920548495,25.339540701712277,25.382083072304976,0.159249086084533,0.4184661212401392,18.506200790405273,-35.30567932128906,3.561206245778999e-07
1.0,0.06692802954578021,0.26673200738644504,0.10747023073258688,0.13336600369322252,160.0,3.0,0.036,0.003480257536380571,0.0023205684642620718,0.0007415445920548495,25.339540701712277,25.382083072304976,0.159249086084533,0.4184661212401392,18.506200790405273,-35.30567932128906,3.561206245778999e-07
1.0,0.06692802954578021,0.26673200738644504,0.10747023073258688,0.13336600369322252,160.0,3.0,0.036,0.003480257536380571,0.0023205684642620718,0.0007415445920548495,25.339540701712277,25.382083072304976,0.159249086084533,0.4184661212401392,18.506200790405273,-35.30567932128906,3.561206245778999e-07
1.0,0.06692802954578021,0.26673200738644504,0.10747023073258688,0.13336600369322252,160.0,3.0,0.036,0.003480257536380571,0.0023205684642620718,0.0007415445920548495,25.339540701712277,25.382083072304976,0.159249086084533,0.4184661212401392,18.506200790405273,-35.30567932128906,3.561206245778999e-07
1.0,0.06692802954578021,0.26673200738644504,0.10747023073258688,0.13336600369322252,160.0,3.0,0.036,0.003480257536380571,0.0023205684642620718,0.0007415445920548495,25.339540701712277,25.382083072304976,0.159249086084533,0.4184661212401392,18.506200790405273,-35.30567932128906,3.561206245778999e-07
1.0,0.06600000066,0.2616367269419889,0.19563866282112713,0.1332500000825,160.0,4.0,0.036,0.00343200003432,0.0022762395243953034,0.0013499067734657772,25.317500015674998,25.36055816200718,-0.2675849114633809,0.5702445979104411,23.958749771118164,-39.24502182006836,1.4462363443693779e-06
1.0,0.06600000066,0.2616367269419889,0.19563866282112713,0.1332500000825,160.0,4.0,0.036,0.00343200003432,0.0022762395243953034,0.0013499067734657772,25.317500015674998,25.36055816200718,-0.2675849114633809,0.5702445979104411,23.958749771118164,-39.24502182006836,1.4462363443693779e-06
1.0,0.06600000066,0.2616367269419889,0.19563866282112713,0.1332500000825,160.0,4.0,0.036,0.00343200003432,0.0022762395243953034,0.0013499067734657772,25.317500015674998,25.36055816200718,-0.2675849114633809,0.5702445979104411,23.958749771118164,-39.24502182006836,1.4462363443693779e-06
1.0,0.06600000066,0.2616367269419889,0.19563866282112713,0.1332500000825,160.0,4.0,0.036,0.00343200003432,0.0022762395243953034,0.0013499067734657772,25.317500015674998,25.36055816200718,-0.2675849114633809,0.5702445979104411,23.958749771118164,-39.24502182006836,1.4462363443693779e-06
1.0,0.06600000066,0.2616367269419889,0.19563866282112713,0.1332500000825,160.0,4.0,0.036,0.00343200003432,0.0022762395243953034,0.0013499067734657772,25.317500015674998,25.36055816200718,-0.2675849114633809,0.5702445979104411,23.958749771118164,-39.24502182006836,1.4462363443693779e-06
1.0,0.06666666666666667,0.277054784,0.25451457066666666,0.13317695466666668,160.0,4.0,0.036,0.0034666666666666665,0.0024103766207999996,0.0017561505375999998,25.30362138666667,25.347254580491736,-0.4569874630312185,0.740601323376626,31.82456398010254,-40.57772445678711,1.3480124634441272e-06
1.0,0.06666666666666667,0.277054784,0.25451457066666666,0.13317695466666668,160.0,4.0,0.036,0.0034666666666666665,0.0024103766207999996,0.0017561505375999998,25.30362138666667,25.347254580491736,-0.4569874630312185,0.740601323376626,31.82456398010254,-40.57772445678711,1.3480124634441272e-06
1.0,0.06666666666666667,0.277054784,0.25451457066666666,0.13317695466666668,160.0,4.0,0.036,0.0034666666666666665,0.0024103766207999996,0.0017561505375999998,25.30362138666667,25.347254580491736,-0.4569874630312185,0.740601323376626,31.82456398010254,-40.57772445678711,1.3480124634441272e-06
1.0,0.06666666666666667,0.277054784,0.25451457066666666,0.13317695466666668,160.0,4.0,0.036,0.0034666666666666665,0.0024103766207999996,0.0017561505375999998,25.30362138666667,25.347254580491736,-0.4569874630312185,0.740601323376626,31.82456398010254,-40.57772445678711,1.3480124634441272e-06
1.0,0.06666666666666667,0.277054784,0.25451457066666666,0.13317695466666668,160.0,4.0,0.036,0.0034666666666666665,0.0024103766207999996,0.0017561505375999998,25.30362138666667,25.347254580491736,-0.4569874630312185,0.740601323376626,31.82456398010254,-40.57772445678711,1.3480124634441272e-06
1.0,0.06390000518229043,0.2659750012955726,0.11559105460104768,0.1331683423706672,150.0,4.0,0.036,0.003322800269479102,0.0023139825112714818,0.000797578276747229,25.301985050426765,25.344419411484264,-0.12343563948447134,0.8154006167583173,-13.8720121383667,-0.5139776468276978,2.0689569245122924e-11
